fld[mT],revfld[mT]},fwdpsf[V],sd,revpsf[V],sd,fwdpsf[m^3],sd,revpsf[m^3],sd,fwdPSF[arb],sd,revPSF[arb],sd,harmonic num,m [Am^2],m avg [Am^2],sd [Am^2],phase [rad],harmonic num,m [Am^2],m avg [Am^2],sd [Am^2],phase [rad]
-11.50217843794375,10.859353786001085,0.0004044849818543866,-0.00007476105285283045,0.00043595697274455075,0.00002300047828272882,6.103162975757323e-11,1.1280490259692515e-11,6.5780352162386e-11,-3.470479097550171e-12,0.039169430768773605,-0.007239694958498516,0.04221710873861116,0.0022273154311285514,25,1.357784990220656e-12,1.3578057782313914e-12,6.46321962085677e-15,-1.8989603351495994,26,4.047125102916492e-14,4.051722837276921e-14,1.4869633023222825e-15,-1.8183161296870107
-10.089953065649507,9.414876716846367,0.00046566430266840755,-0.00004276857306402025,0.0005396218661620365,0.000029940121516098797,7.026280971294004e-11,6.4532327122164466e-12,8.142206366650293e-11,-4.517582835560293e-12,0.04509390084457005,-0.004141613995234689,0.05225578767114633,0.0028993351287284206,27,1.014672570520169e-12,1.0147000270468765e-12,5.3962600908031486e-15,-1.840721341966106,28,3.117058631167505e-14,3.125955175848065e-14,2.8431129240665772e-15,-1.5518299534607716
-8.610446434024977,7.907619895168753,0.0005758521034545082,-0.000023166463932077953,0.0006896279264896448,0.000041316099618318506,8.688874482318225e-11,3.4955242170245794e-12,1.0405606677172228e-10,-6.234072976879997e-12,0.055764243695539804,-0.0022433891141883868,0.0667820426830418,0.004000959680174413,29,7.755179955288942e-13,7.755292460870601e-13,1.3614306743042294e-15,-1.8021412843786422,30,2.422961881025325e-14,2.4412865885115774e-14,3.3721260765403674e-15,-1.908110911444089
-7.073524106797963,6.3476339258913805,0.000774415617275352,-0.000050510516208639144,0.0008712864884213101,0.00001770206210984891,1.1684944893466193e-10,7.621393283816263e-12,1.3146602904838806e-10,-2.671015610223076e-12,0.07499269507623874,-0.004891326641248576,0.08437345592295012,0.0017142285310505594,31,6.062738694524985e-13,6.0629852733077e-13,2.3532587241982524e-15,-1.8004294762267967,32,2.1342680741656672e-14,2.1432660623760134e-14,2.296213302665131e-15,-1.4917372449394517
-5.489434502167348,4.745321019407997,0.0010365981408806699,-0.000023821290823174287,0.0011910297006292399,5.6630331799672074e-6,1.564094509802915e-10,3.594329250995114e-12,1.7971120555780093e-10,-8.544795476956295e-13,0.10038187061511661,-0.0023068011015970136,0.11533668120005683,0.0005483956043733834,33,4.982830707285897e-13,4.982899525051677e-13,2.9643470018631915e-15,-1.8414479248698883,34,2.149468206793269e-14,2.1742407116819795e-14,1.8147097916650557e-15,-1.8180874636256803
-3.8687405581593457,3.111365629353585,0.001517221198759749,-0.000014415722405441345,0.001974113589862065,0.00003580280336173873,2.2892934624796918e-10,2.1751488238284697e-12,2.97868586278511e-10,-5.402186822954695e-12,0.14692434421985495,-0.0013959866647040744,0.19116879255515604,0.003467064268187072,35,4.079937355930848e-13,4.080218116660284e-13,1.5435411952137926e-15,-1.900326189186513,36,1.6623004788762132e-14,1.7177082695019117e-14,2.1054564338639633e-15,-1.6331649511461286
-2.2222492964456717,1.4566632060429376,0.002734619575955364,-0.00003644318181828016,0.003828446675219494,0.00005770027322845304,4.1261924910626856e-10,5.498811772254872e-12,5.776638206872263e-10,-8.7062360052159e-12,0.2648145097210981,-0.003529077101158813,0.3707383060539338,0.005587566804581231,37,3.5063468518876833e-13,3.5065021378259024e-13,1.5327609078049274e-15,-2.0048821089149156,38,1.5137430759785566e-14,1.5302439882433735e-14,6.401371454495501e-16,-2.0690878072210825
-0.5609397554003731,-0.20775245777568518,0.005258323113733452,-0.00006047396585631877,0.006809686739403226,0.00007021285504684234,7.934139555732661e-10,9.124750879981146e-12,1.0274949589943755e-9,-1.0594225164541955e-11,0.5092043769312836,-0.0058561650622049365,0.6594349982371234,0.006799257545303104
1.1041102126723066,-1.8707827983031922,0.009208507531905455,-0.000051931744913914184,0.010326547358887009,0.0000335480593460397,1.389446450472666e-9,7.83583858594718e-12,1.5581444141442174e-9,-5.0619746812495514e-12,0.8917314966827348,-0.00502895528477113,1.,0.003248719846054673
2.761797814339731,-3.521338488692985,0.009742093710898446,-0.00001839953905474553,0.00914064581857017,0.00005334016032690677,1.4699578058529305e-9,2.7762559938591196e-12,1.3792069826338215e-9,-8.048350525541436e-12,0.9434028017616573,-0.0017817706553111305,0.8851599184991628,0.005165343117416909
4.401069351256814,-5.148413388381383,0.007561878827981784,-0.00005652575123026396,0.006702806196395893,0.00006747233555522086,1.1409911606240044e-9,8.529015601612864e-12,1.0113680469414079e-9,-1.018071569333922e-11,0.7322756159612287,-0.005473828692764188,0.6490849229125424,0.006533871700801748
6.010993924275664,-6.741157926563694,0.005622134266533008,-0.00003889443865766784,0.0047871355078463506,0.000047868629857268816,8.483084227980883e-10,5.868675195060726e-12,7.22317749783328e-10,-7.2227662966801504e-12,0.5444350440803052,-0.003766451390376412,0.46357561162265426,0.00463549221183527
7.580836324620309,-8.288951452866778,0.004348660070098222,-0.0000342509237595612,0.0036071004320894183,0.00002595445231916953,6.561573933425356e-10,5.16802796525321e-12,5.442654930237092e-10,-3.9161961396984405e-12,0.42111462030489527,-0.0033167836808577567,0.34930362557095657,0.0025133717415078884
9.10012861614913,-9.781473058379323,0.0034681509419977573,-0.000048891312883345883,0.002991623543660542,0.000023796927051496523,5.232997854827288e-10,7.377076134144919e-12,4.513978730524512e-10,-3.5906530682955295e-12,0.33584806435938847,-0.004734526573518312,0.2897022053635338,0.0023044417678496315
10.558739941348357,-11.208770393650855,0.0027944302104199958,-0.000026145921948504954,0.002672610175255138,2.76446498200482e-6,4.2164391173150564e-10,3.94508646703234e-12,4.0326282067306757e-10,-4.1712254058479025e-13,0.2706064392388724,-0.002531913236809379,0.2588096565455727,0.00026770467281358334
11.946944068855709,-12.561326034612998,0.0023926082383477435,-0.000016041210468551185,0.0023996441620077946,0.000025208104950392262,3.610140962176131e-10,2.4204142603553285e-12,3.620757274451907e-10,-3.803581831812588e-12,0.23169488844581426,-0.001553395332540275,0.23237623172692515,0.002441097113518606
13.255484253288024,-13.83012094470063,0.0021471839546522917,-0.000042281246957869916,0.002091525168335441,0.0000719158628281982,3.2398269903854376e-10,6.379701412375815e-12,3.1558449739537663e-10,-1.0851187338785039e-11,0.20792854378423287,-0.004094422413265044,0.2025386700556288,0.006964173051151267
14.475634961283902,-15.00669461863773,0.0019701652144873062,-0.00008319083351720256,0.0018195648802825652,0.00002964895296300563,2.972728267452115e-10,1.2552436748501141e-11,2.7454915528425385e-10,-4.473649211008993e-12,0.19078644061916641,-0.008056016268168147,0.17620263743976836,0.002871139010222017
15.599260051820123,-16.083201492882342,0.0017896499443518462,-0.000031527430681654516,0.0016244172483302025,0.00006669663902840537,2.7003537263260904e-10,4.757087562927092e-12,2.4510386422108306e-10,-1.0063672971476482e-11,0.17330574122740805,-0.003053046636591664,0.15730497250198847,0.006458754965279499
16.61886703037714,-17.052463264325457,0.0016421846017233518,-0.00006355069951302148,0.001505633963962992,0.00007226209957918173,2.4778473145400544e-10,9.588990784606687e-12,2.2718098016330622e-10,-1.0903430052711308e-11,0.15902552369646478,-0.006154109142619663,0.1458022620374898,0.006997701852109658
17.527657012318066,-17.908016756655595,0.001417240465031895,-0.00005192711487093916,0.001391652662973058,0.00007410141245443215,2.1384352749693933e-10,7.835139971458905e-12,2.0998265420961605e-10,-1.1180958928804495e-11,0.13724243116090687,-0.0050285069216528385,0.1347645650194403,0.007175816841692069
18.319570054472933,-18.64415701567768,0.00131283304802421,-0.000025385074414125505,0.0013412920590532256,0.00011571908092930481,1.9808977864440086e-10,3.830284268920258e-12,2.0238388077997744e-10,-1.7460534803505936e-11,0.12713184788664025,-0.0024582344448630406,0.129887755552577,0.011205979782750636
18.98932556647702,-19.255975351798185,0.0012666060726655283,-0.0001039053938549392,0.0013469659133277492,0.00009724043030780647,1.9111471709336607e-10,1.56779999556384e-11,2.0323999309295773e-10,-1.4672341882274473e-11,0.12265532986448653,-0.010061968462820092,0.13043719904780687,0.00941654813833992
19.53245752265262,-19.73939207316181,0.0014862609100370003,-0.00016292523998478843,0.0013386838180751196,0.00010305090145369942,2.242578331800388e-10,2.458334269749238e-11,2.0199033045095283e-10,-1.5549067940353097e-11,0.14392621835583086,-0.015777319787777397,0.1296351792666743,0.009979221309144918
19.945344240680054,-20.091183687009526,0.001690767948643404,-0.00022514192312125892,0.0015617348203503364,0.00022124793479223076,2.551153394484348e-10,3.3971047409100916e-11,2.3564588454719206e-10,-3.338349418799488e-11,0.1637302275274351,-0.021802245735841434,0.15123494485369401,0.021425160521035633
20.225232532343448,-20.309004396171826,0.0019212828285684986,-0.00015688714423417756,0.002516069352284955,0.00025923307633949163,2.898970975762669e-10,2.3672270986986397e-11,3.796428051519439e-10,-3.9114968035486255e-11,0.18605277851314417,-0.015192603953843368,0.24365058957674074,0.025103557590949902
20.370256062627206,-20.391401740963328,0.004157313601390285,-0.0006478118958329867,0.021436065435056675,0.0010412269956681299,6.272856493779946e-10,9.77465605713481e-11,3.2344291328039177e-9,-1.5710788618620362e-10,0.4025850516060925,-0.06273267078715142,2.075821152033824,0.10083011867195396
