"field.fitted","psf.m3","psf.norm","mh.norm","direction","fwhm","fifthThird"
16.6479,3.47306653960178e-11,0.0222634115604449,0.992698050700477,"reverse",7.1814,0.410590856096298
16.6264,3.50582206921879e-11,0.0224733844557028,0.992557077621463,"reverse",7.1814,0.410590856096298
16.6048,3.53842125714005e-11,0.0226823551531979,0.992414793692153,"reverse",7.1814,0.410590856096298
16.5832,3.57086565690974e-11,0.0228903336116201,0.992271205136755,"reverse",7.1814,0.410590856096298
16.5615,3.60315680421913e-11,0.0230973296752171,0.992126318117725,"reverse",7.1814,0.410590856096298
16.5397,3.63529621760963e-11,0.0233033530783005,0.991980138736454,"reverse",7.1814,0.410590856096298
16.5179,3.66728539770964e-11,0.0235084134403543,0.991832673033993,"reverse",7.1814,0.410590856096298
16.4961,3.69912582865887e-11,0.0237125202751649,0.991683926991715,"reverse",7.1814,0.410590856096298
16.4742,3.73081897732974e-11,0.0239156829858301,0.991533906532007,"reverse",7.1814,0.410590856096298
16.4522,3.76236629401031e-11,0.0241179108691368,0.991382617518939,"reverse",7.1814,0.410590856096298
16.4302,3.7937692132458e-11,0.0243192131209558,0.991230065758894,"reverse",7.1814,0.410590856096298
16.4081,3.82502915242898e-11,0.0245195988272054,0.991076257001265,"reverse",7.1814,0.410590856096298
16.386,3.85614751397908e-11,0.0247190769778186,0.990921196939047,"reverse",7.1814,0.410590856096298
16.3638,3.88712568452483e-11,0.024917656461507,0.990764891209479,"reverse",7.1814,0.410590856096298
16.3415,3.91796503497281e-11,0.0251153460661983,0.990607345394676,"reverse",7.1814,0.410590856096298
16.3192,3.94866692102886e-11,0.0253121544823785,0.990448565022236,"reverse",7.1814,0.410590856096298
16.2969,3.97923268387692e-11,0.0255080903074443,0.990288555565828,"reverse",7.1814,0.410590856096298
16.2745,4.0096636493195e-11,0.0257031620401925,0.990127322445807,"reverse",7.1814,0.410590856096298
16.252,4.03996112921666e-11,0.0258973780900445,0.98996487102978,"reverse",7.1814,0.410590856096298
16.2295,4.07012642061379e-11,0.0260907467714554,0.989801206633196,"reverse",7.1814,0.410590856096298
16.2069,4.10016080640471e-11,0.0262832763081643,0.989636334519917,"reverse",7.1814,0.410590856096298
16.1843,4.13006555584462e-11,0.0264749748364824,0.989470259902768,"reverse",7.1814,0.410590856096298
16.1616,4.15984192459428e-11,0.0266658504055768,0.989302987944082,"reverse",7.1814,0.410590856096298
16.1389,4.18949115381027e-11,0.0268559109716382,0.989134523756284,"reverse",7.1814,0.410590856096298
16.1161,4.21901447221939e-11,0.0270451644111786,0.98896487240239,"reverse",7.1814,0.410590856096298
16.0933,4.24841309536746e-11,0.0272336185162159,0.988794038896538,"reverse",7.1814,0.410590856096298
16.0704,4.27768822484613e-11,0.0274212809893178,0.988622028204549,"reverse",7.1814,0.410590856096298
16.0474,4.3068410503769e-11,0.0276081594569603,0.988448845244401,"reverse",7.1814,0.410590856096298
16.0244,4.33587274888074e-11,0.0277942614635646,0.988274494886752,"reverse",7.1814,0.410590856096298
16.0014,4.36478448432856e-11,0.0279795944705375,0.988098981955451,"reverse",7.1814,0.410590856096298
15.9783,4.39357740903459e-11,0.0281641658645635,0.987922311228012,"reverse",7.1814,0.410590856096298
15.9551,4.42225266270259e-11,0.0283479829514897,0.987744487436122,"reverse",7.1814,0.410590856096298
15.9319,4.45081137307157e-11,0.028531052960466,0.987565515266119,"reverse",7.1814,0.410590856096298
15.9086,4.47925465640448e-11,0.0287133830470769,0.987385399359454,"reverse",7.1814,0.410590856096298
15.8853,4.50758361749033e-11,0.0288949802933555,0.987204144313156,"reverse",7.1814,0.410590856096298
15.8619,4.53579934866054e-11,0.0290758517014781,0.987021754680326,"reverse",7.1814,0.410590856096298
15.8391,4.56417157582797e-11,0.029257726296483,0.986838224168084,"reverse",7.1814,0.410590856096298
15.8385,4.5929036425026e-11,0.0294419075720403,0.986653538306875,"reverse",7.1814,0.410590856096298
15.815,4.60753134166587e-11,0.0295356755672517,0.986468264249303,"reverse",7.1814,0.410590856096298
15.7915,4.62210889336351e-11,0.0296291221019747,0.986282404011855,"reverse",7.1814,0.410590856096298
15.7679,4.63663681321421e-11,0.0297222504814818,0.986095959590283,"reverse",7.1814,0.410590856096298
15.7443,4.65111561147842e-11,0.0298150639766974,0.985908932959822,"reverse",7.1814,0.410590856096298
15.7206,4.66554579296433e-11,0.0299075658235954,0.985721326075408,"reverse",7.1814,0.410590856096298
15.6969,4.67992785742626e-11,0.0299997592257527,0.985533140871881,"reverse",7.1814,0.410590856096298
15.6731,4.6942623001248e-11,0.0300916473579403,0.985344379264165,"reverse",7.1814,0.410590856096298
15.6492,4.70854961074368e-11,0.0301832333591796,0.985155043147497,"reverse",7.1814,0.410590856096298
15.6253,4.72279027476901e-11,0.030274520341584,0.984965134397587,"reverse",7.1814,0.410590856096298
15.6014,4.73698477240498e-11,0.0303655113834083,0.984774654870838,"reverse",7.1814,0.410590856096298
15.5774,4.75113357913031e-11,0.0304562095326154,0.984583606404535,"reverse",7.1814,0.410590856096298
15.5533,4.76523716608798e-11,0.0305466178093751,0.984391990817014,"reverse",7.1814,0.410590856096298
15.5292,4.77929599998225e-11,0.0306367392054034,0.984199809907848,"reverse",7.1814,0.410590856096298
15.5051,4.79331054199561e-11,0.0307265766770201,0.984007065458063,"reverse",7.1814,0.410590856096298
15.4809,4.80728124997368e-11,0.0308161331591549,0.983813759230275,"reverse",7.1814,0.410590856096298
15.4566,4.82120857668605e-11,0.0309054115541982,0.983619892968894,"reverse",7.1814,0.410590856096298
15.4323,4.83509297053856e-11,0.0309944147365677,0.9834254684003,"reverse",7.1814,0.410590856096298
15.4079,4.84893487611861e-11,0.0310831455562038,0.983230487232993,"reverse",7.1814,0.410590856096298
15.3835,4.86273473311103e-11,0.0311716068316197,0.983034951157795,"reverse",7.1814,0.410590856096298
15.3591,4.87649297765607e-11,0.031259801358607,0.982838861847991,"reverse",7.1814,0.410590856096298
15.3345,4.89021004126465e-11,0.0313477319032817,0.982642220959511,"reverse",7.1814,0.410590856096298
15.31,4.90388635136089e-11,0.0314354012055622,0.982445030131101,"reverse",7.1814,0.410590856096298
15.2853,4.91752233165904e-11,0.0315228119815857,0.982247290984468,"reverse",7.1814,0.410590856096298
15.2607,4.93111840205234e-11,0.0316099669229954,0.982049005124434,"reverse",7.1814,0.410590856096298
15.236,4.94467497753109e-11,0.0316968686900051,0.981850174139134,"reverse",7.1814,0.410590856096298
15.2112,4.95819247017717e-11,0.0317835199241849,0.981650799600135,"reverse",7.1814,0.410590856096298
15.1864,4.97167128824055e-11,0.0318699232425411,0.981450883062583,"reverse",7.1814,0.410590856096298
15.1615,4.98511183522042e-11,0.031956081231626,0.981250426065404,"reverse",7.1814,0.410590856096298
15.1366,4.99851451185204e-11,0.0320419964602745,0.981049430131406,"reverse",7.1814,0.410590856096298
15.1116,5.01187971502276e-11,0.032127671472655,0.98084789676744,"reverse",7.1814,0.410590856096298
15.0866,5.02520783765883e-11,0.0322131087875441,0.980645827464556,"reverse",7.1814,0.410590856096298
15.0615,5.03849926909463e-11,0.0322983109006936,0.98044322369815,"reverse",7.1814,0.410590856096298
15.0364,5.05175439559967e-11,0.0323832802882082,0.980240086928083,"reverse",7.1814,0.410590856096298
15.0112,5.06497359929876e-11,0.0324680193996241,0.980036418598852,"reverse",7.1814,0.410590856096298
14.986,5.07815725950083e-11,0.0325525306664268,0.979832220139701,"reverse",7.1814,0.410590856096298
14.9607,5.09130575161923e-11,0.0326368164951298,0.97962749296478,"reverse",7.1814,0.410590856096298
14.9354,5.10441944769671e-11,0.0327208792706403,0.979422238473275,"reverse",7.1814,0.410590856096298
14.91,5.11749871676700e-11,0.0328047213585766,0.979216458049537,"reverse",7.1814,0.410590856096298
14.8846,5.13054392473541e-11,0.0328883451045027,0.979010153063201,"reverse",7.1814,0.410590856096298
14.8591,5.14355543330403e-11,0.0329717528270391,0.978803324869358,"reverse",7.1814,0.410590856096298
14.8336,5.15653360192687e-11,0.0330549468303951,0.978595974808644,"reverse",7.1814,0.410590856096298
14.808,5.16947878689089e-11,0.0331379293984782,0.97838810420737,"reverse",7.1814,0.410590856096298
14.7824,5.18239134040298e-11,0.0332207027890419,0.978179714377684,"reverse",7.1814,0.410590856096298
14.7567,5.1952716125369e-11,0.0333032692461651,0.977970806617657,"reverse",7.1814,0.410590856096298
14.7384,5.21097894203095e-11,0.0334039579997648,0.977761267248108,"reverse",7.1814,0.410590856096298
14.731,5.23515745628354e-11,0.0335589496210274,0.977550755633096,"reverse",7.1814,0.410590856096298
14.7052,5.25407684891661e-11,0.0336802286751027,0.977339483247862,"reverse",7.1814,0.410590856096298
14.6794,5.27294195090539e-11,0.0338011597096558,0.977127452275495,"reverse",7.1814,0.410590856096298
14.6535,5.29175329194679e-11,0.0339217461202049,0.976914664877783,"reverse",7.1814,0.410590856096298
14.6276,5.31051139645113e-11,0.0340419912683793,0.976701123195428,"reverse",7.1814,0.410590856096298
14.6017,5.32921678487187e-11,0.0341618984904438,0.976486829348204,"reverse",7.1814,0.410590856096298
14.5756,5.34786997264758e-11,0.0342814710905163,0.976271785435157,"reverse",7.1814,0.410590856096298
14.5496,5.36647147073445e-11,0.0344007123439811,0.976055993534788,"reverse",7.1814,0.410590856096298
14.5235,5.38502178597865e-11,0.0345196254998762,0.975839455705218,"reverse",7.1814,0.410590856096298
14.4973,5.4035214210106e-11,0.0346382137802152,0.975622173984355,"reverse",7.1814,0.410590856096298
14.4711,5.42197087318498e-11,0.0347564803731927,0.975404150390109,"reverse",7.1814,0.410590856096298
14.4448,5.44037063654071e-11,0.0348744284457483,0.975185386920524,"reverse",7.1814,0.410590856096298
14.4185,5.45872120089795e-11,0.0349920611377781,0.974965885553946,"reverse",7.1814,0.410590856096298
14.3922,5.47702305095595e-11,0.0351093815563513,0.974745648249234,"reverse",7.1814,0.410590856096298
14.3658,5.49527666840817e-11,0.0352263927892695,0.974524676945875,"reverse",7.1814,0.410590856096298
14.3393,5.5134825300854e-11,0.0353430978931628,0.974302973564183,"reverse",7.1814,0.410590856096298
14.3128,5.5316411094335e-11,0.0354594999029631,0.974080540005433,"reverse",7.1814,0.410590856096298
14.2863,5.54975287545003e-11,0.0355756018250871,0.973857378152044,"reverse",7.1814,0.410590856096298
14.2597,5.56781829320809e-11,0.0356914066407948,0.97363348986773,"reverse",7.1814,0.410590856096298
14.2331,5.58583782421979e-11,0.0358069173085189,0.973408876997651,"reverse",7.1814,0.410590856096298
14.2064,5.6038119263232e-11,0.0359221367631406,0.973183541368554,"reverse",7.1814,0.410590856096298
14.1797,5.6217410526193e-11,0.0360370679091747,0.972957484788967,"reverse",7.1814,0.410590856096298
14.1529,5.63962565341756e-11,0.0361517136332419,0.972730709049311,"reverse",7.1814,0.410590856096298
14.126,5.65746617532913e-11,0.0362660767982551,0.972503215922048,"reverse",7.1814,0.410590856096298
14.0992,5.67526306036183e-11,0.0363801602376188,0.972275007161866,"reverse",7.1814,0.410590856096298
14.0723,5.69301674786148e-11,0.0364939667676732,0.972046084505787,"reverse",7.1814,0.410590856096298
14.0453,5.71072767344654e-11,0.036607499180865,0.971816449673316,"reverse",7.1814,0.410590856096298
14.0183,5.72839626889252e-11,0.0367207602450063,0.971586104366597,"reverse",7.1814,0.410590856096298
13.9912,5.74602296248968e-11,0.0368337527055678,0.971355050270549,"reverse",7.1814,0.410590856096298
13.9641,5.7636081795566e-11,0.0369464792889709,0.971123289052991,"reverse",7.1814,0.410590856096298
13.9369,5.78115234137636e-11,0.0370589426957679,0.970890822364801,"reverse",7.1814,0.410590856096298
13.9097,5.79865586634011e-11,0.0371711456079733,0.970657651840033,"reverse",7.1814,0.410590856096298
13.8825,5.81611916967012e-11,0.037283090687288,0.970423779096045,"reverse",7.1814,0.410590856096298
13.8552,5.83354266235736e-11,0.0373947805682889,0.970189205733668,"reverse",7.1814,0.410590856096298
13.8279,5.85092675308815e-11,0.0375062178707795,0.969953933337299,"reverse",7.1814,0.410590856096298
13.8005,5.86827184733663e-11,0.0376174051939722,0.96971796347503,"reverse",7.1814,0.410590856096298
13.773,5.88557834646053e-11,0.0377283451106921,0.969481297698816,"reverse",7.1814,0.410590856096298
13.7456,5.90284664962253e-11,0.037839040179693,0.96924393754456,"reverse",7.1814,0.410590856096298
13.718,5.92007715272643e-11,0.0379494929388388,0.969005884532244,"reverse",7.1814,0.410590856096298
13.6905,5.93727024829697e-11,0.0380597059043321,0.968767140166067,"reverse",7.1814,0.410590856096298
13.6628,5.9544263258291e-11,0.0381696815729539,0.968527705934569,"reverse",7.1814,0.410590856096298
13.6352,5.97154577229168e-11,0.0382794224252921,0.968287583310724,"reverse",7.1814,0.410590856096298
13.6075,5.98862897106688e-11,0.038388930918943,0.968046773752093,"reverse",7.1814,0.410590856096298
13.5797,6.0056763032349e-11,0.0384982094967464,0.967805278700914,"reverse",7.1814,0.410590856096298
13.5519,6.02268814651362e-11,0.0386072605799887,0.967563099584236,"reverse",7.1814,0.410590856096298
13.5394,6.04503717095067e-11,0.0387505246157746,0.967320021787953,"reverse",7.1814,0.410590856096298
13.5241,6.04203910702745e-11,0.0387313061152805,0.967077064547219,"reverse",7.1814,0.410590856096298
13.4962,6.02354016587939e-11,0.0386127222829481,0.966834851169876,"reverse",7.1814,0.410590856096298
13.4683,6.00512081122745e-11,0.0384946486242324,0.96659337845566,"reverse",7.1814,0.410590856096298
13.4403,5.986780507664e-11,0.0383770817070079,0.966352643225839,"reverse",7.1814,0.410590856096298
13.4123,5.9685187252495e-11,0.0382600181342011,0.966112642322986,"reverse",7.1814,0.410590856096298
13.3842,5.950334938529e-11,0.0381434545374863,0.965873372610808,"reverse",7.1814,0.410590856096298
13.3561,5.93222862558625e-11,0.0380273875712217,0.965634830973995,"reverse",7.1814,0.410590856096298
13.3279,5.91419926981016e-11,0.0379118139237733,0.965397014318014,"reverse",7.1814,0.410590856096298
13.2997,5.89624635878417e-11,0.0377967303103953,0.965159919568933,"reverse",7.1814,0.410590856096298
13.2715,5.87836938409836e-11,0.0376821334720256,0.964923543673266,"reverse",7.1814,0.410590856096298
13.2432,5.8605678417506e-11,0.0375680201778575,0.964687883597794,"reverse",7.1814,0.410590856096298
13.2149,5.84284123180711e-11,0.0374543872231637,0.9644529363294,"reverse",7.1814,0.410590856096298
13.1865,5.82518905879386e-11,0.0373412314318049,0.96421869887489,"reverse",7.1814,0.410590856096298
13.1581,5.80761083150004e-11,0.0372285496549708,0.963985168260824,"reverse",7.1814,0.410590856096298
13.1296,5.79010606193733e-11,0.037116338764508,0.963752341533382,"reverse",7.1814,0.410590856096298
13.1011,5.77267426701576e-11,0.037004595663663,0.963520215758171,"reverse",7.1814,0.410590856096298
13.0725,5.75531496763332e-11,0.0368933172812464,0.963288788020064,"reverse",7.1814,0.410590856096298
13.0439,5.73802768780042e-11,0.0367825005660203,0.963058055423074,"reverse",7.1814,0.410590856096298
13.0153,5.72081195628303e-11,0.0366721424972314,0.96282801509016,"reverse",7.1814,0.410590856096298
12.9866,5.70366730557407e-11,0.0365622400780173,0.962598664163084,"reverse",7.1814,0.410590856096298
12.9579,5.68659327172163e-11,0.0364527903343054,0.962369999802262,"reverse",7.1814,0.410590856096298
12.9291,5.66958939456884e-11,0.0363437903163502,0.962142019186612,"reverse",7.1814,0.410590856096298
12.9003,5.65265521811766e-11,0.0362352371010661,0.961914719513391,"reverse",7.1814,0.410590856096298
12.8715,5.6357902895421e-11,0.0361271277857005,0.961688097998063,"reverse",7.1814,0.410590856096298
12.8426,5.61899416022849e-11,0.0360194594945039,0.961462151874133,"reverse",7.1814,0.410590856096298
12.8136,5.60226638479788e-11,0.0359122293724616,0.961236878393012,"reverse",7.1814,0.410590856096298
12.7846,5.58560652147433e-11,0.0358054345876558,0.961012274823879,"reverse",7.1814,0.410590856096298
12.7556,5.5690141323078e-11,0.0356990723326937,0.96078833845352,"reverse",7.1814,0.410590856096298
12.7265,5.55248878299976e-11,0.0355931398235897,0.960565066586187,"reverse",7.1814,0.410590856096298
12.6974,5.53603004196538e-11,0.0354876342937541,0.960342456543486,"reverse",7.1814,0.410590856096298
12.6683,5.51963748185197e-11,0.0353825530037261,0.960120505664207,"reverse",7.1814,0.410590856096298
12.6391,5.50331067871893e-11,0.0352778932359179,0.959899211304187,"reverse",7.1814,0.410590856096298
12.6098,5.48704921124922e-11,0.0351736522895592,0.959678570836205,"reverse",7.1814,0.410590856096298
12.5806,5.47085266223799e-11,0.0350698274902401,0.959458581649818,"reverse",7.1814,0.410590856096298
12.5512,5.45472061766557e-11,0.0349664161839689,0.959239241151226,"reverse",7.1814,0.410590856096298
12.5219,5.43865266654498e-11,0.034863415736194,0.959020546763162,"reverse",7.1814,0.410590856096298
12.4925,5.42264840114173e-11,0.0347608235332137,0.958802495924748,"reverse",7.1814,0.410590856096298
12.463,5.40670741730559e-11,0.034658636984302,0.958585086091363,"reverse",7.1814,0.410590856096298
12.4335,5.39082931358104e-11,0.0345568535160073,0.958368314734526,"reverse",7.1814,0.410590856096298
12.404,5.37501369215067e-11,0.034455470578199,0.958152179341752,"reverse",7.1814,0.410590856096298
12.3744,5.35926015795389e-11,0.0343544856384187,0.957936677416444,"reverse",7.1814,0.410590856096298
12.3448,5.34356831902255e-11,0.0342538961840316,0.957721806477764,"reverse",7.1814,0.410590856096298
12.3152,5.3279377866851e-11,0.034153699723535,0.957507564060507,"reverse",7.1814,0.410590856096298
12.2855,5.31236817541141e-11,0.0340538937855635,0.957293947714965,"reverse",7.1814,0.410590856096298
12.2557,5.29685910196739e-11,0.0339544759134703,0.957080955006845,"reverse",7.1814,0.410590856096298
12.2501,5.28727662303344e-11,0.0338930493125563,0.956868347621065,"reverse",7.1814,0.410590856096298
12.2259,5.30212889133438e-11,0.0339882568641593,0.956655143008742,"reverse",7.1814,0.410590856096298
12.1961,5.32919824206978e-11,0.0341617796254495,0.956440849907144,"reverse",7.1814,0.410590856096298
12.1663,5.35621166995088e-11,0.0343349439042555,0.956225470564994,"reverse",7.1814,0.410590856096298
12.1364,5.38316969664706e-11,0.0345077530446365,0.956009007210035,"reverse",7.1814,0.410590856096298
12.1064,5.41007284021199e-11,0.0346802103674739,0.95579146204918,"reverse",7.1814,0.410590856096298
12.0764,5.43692161500341e-11,0.034852319169957,0.95557283726866,"reverse",7.1814,0.410590856096298
12.0464,5.46371653206737e-11,0.0350240827280463,0.955353135034155,"reverse",7.1814,0.410590856096298
12.0164,5.49045809894186e-11,0.0351955042952145,0.955132357490935,"reverse",7.1814,0.410590856096298
11.9863,5.5171468200417e-11,0.0353665871049138,0.95491050676399,"reverse",7.1814,0.410590856096298
11.9561,5.54378319657808e-11,0.0355373343700601,0.954687584958155,"reverse",7.1814,0.410590856096298
11.9259,5.57036772577569e-11,0.0357077492780149,0.954463594158269,"reverse",7.1814,0.410590856096298
11.8957,5.59690090230763e-11,0.0358778349997829,0.95423853642928,"reverse",7.1814,0.410590856096298
11.8655,5.62338321763016e-11,0.0360475946857481,0.954012413816377,"reverse",7.1814,0.410590856096298
11.8352,5.64981515931303e-11,0.0362170314613807,0.953785228345139,"reverse",7.1814,0.410590856096298
11.8048,5.67619721247724e-11,0.0363861484364535,0.953556982021642,"reverse",7.1814,0.410590856096298
11.7744,5.70252985900913e-11,0.0365549487000046,0.953327676832582,"reverse",7.1814,0.410590856096298
11.744,5.72881357747491e-11,0.0367234353197887,0.953097314745411,"reverse",7.1814,0.410590856096298
11.7136,5.7550488433871e-11,0.0368916113439854,0.952865897708462,"reverse",7.1814,0.410590856096298
11.6831,5.78123612958912e-11,0.0370594798036647,0.952633427651053,"reverse",7.1814,0.410590856096298
11.6525,5.8073759054641e-11,0.0372270437077151,0.952399906483628,"reverse",7.1814,0.410590856096298
11.622,5.83346863778884e-11,0.0373943060483176,0.952165336097863,"reverse",7.1814,0.410590856096298
11.5914,5.85951479052989e-11,0.0375612697996389,0.951929718366774,"reverse",7.1814,0.410590856096298
11.5607,5.88551482404919e-11,0.0377279379127387,0.951693055144868,"reverse",7.1814,0.410590856096298
11.53,5.91146919654756e-11,0.0378943133248235,0.951455348268227,"reverse",7.1814,0.410590856096298
11.4993,5.93737836338831e-11,0.0380603989549105,0.95121659955462,"reverse",7.1814,0.410590856096298
11.4685,5.96324277641835e-11,0.0382261976994756,0.95097681080365,"reverse",7.1814,0.410590856096298
11.4377,5.98906288541288e-11,0.0383917124417146,0.950735983796832,"reverse",7.1814,0.410590856096298
11.4069,6.01483913739696e-11,0.0385569460471937,0.950494120297706,"reverse",7.1814,0.410590856096298
11.376,6.04057197596481e-11,0.0387219013594867,0.950251222051975,"reverse",7.1814,0.410590856096298
11.3451,6.06626184272543e-11,0.0388865812094416,0.950007290787584,"reverse",7.1814,0.410590856096298
11.3141,6.09190917650391e-11,0.0390509884100602,0.949762328214832,"reverse",7.1814,0.410590856096298
11.2831,6.1175144131323e-11,0.0392151257551586,0.949516336026494,"reverse",7.1814,0.410590856096298
11.2521,6.14307798630452e-11,0.0393789960248466,0.949269315897903,"reverse",7.1814,0.410590856096298
11.221,6.16860032677579e-11,0.0395426019803959,0.949021269487074,"reverse",7.1814,0.410590856096298
11.1899,6.19408186274396e-11,0.0397059463666847,0.948772198434803,"reverse",7.1814,0.410590856096298
11.1588,6.2195230201127e-11,0.0398690319138851,0.948522104364758,"reverse",7.1814,0.410590856096298
11.1276,6.24492422239951e-11,0.0400318613368729,0.948270988883578,"reverse",7.1814,0.410590856096298
11.0964,6.27028588993304e-11,0.0401944373300823,0.948018853581001,"reverse",7.1814,0.410590856096298
11.0651,6.29560844129901e-11,0.040356762576775,0.947765700029932,"reverse",7.1814,0.410590856096298
11.0338,6.32089229265547e-11,0.0405188397446505,0.947511529786543,"reverse",7.1814,0.410590856096298
11.0025,6.34613785704775e-11,0.0406806714814549,0.947256344390395,"reverse",7.1814,0.410590856096298
10.9711,6.37134554585364e-11,0.0408422604242448,0.94700014536451,"reverse",7.1814,0.410590856096298
10.9397,6.39651576797938e-11,0.0410036091942333,0.946742934215464,"reverse",7.1814,0.410590856096298
10.9083,6.42164892976579e-11,0.0411647203961887,0.946484712433495,"reverse",7.1814,0.410590856096298
10.8791,6.44727913553701e-11,0.0413290178010777,0.946225460031903,"reverse",7.1814,0.410590856096298
10.8768,6.49182078797405e-11,0.0416145433239783,0.945964416559981,"reverse",7.1814,0.410590856096298
10.8453,6.53548769685558e-11,0.04189446147496,0.94570161719216,"reverse",7.1814,0.410590856096298
10.8138,6.57907634263961e-11,0.0421738779357122,0.945437065075486,"reverse",7.1814,0.410590856096298
10.7822,6.62258745388491e-11,0.0424527973765178,0.945170763327713,"reverse",7.1814,0.410590856096298
10.7506,6.66602175451374e-11,0.0427312244379384,0.944902715037482,"reverse",7.1814,0.410590856096298
10.7189,6.70937996421227e-11,0.0430091637333811,0.944632923264495,"reverse",7.1814,0.410590856096298
10.6872,6.75266279895699e-11,0.0432866198524726,0.944361391039665,"reverse",7.1814,0.410590856096298
10.6555,6.79587096972893e-11,0.0435635973528173,0.944088121365314,"reverse",7.1814,0.410590856096298
10.6237,6.83900518412506e-11,0.0438401007703267,0.943813117215313,"reverse",7.1814,0.410590856096298
10.5919,6.88206614555541e-11,0.0441161346140729,0.943536381535246,"reverse",7.1814,0.410590856096298
10.5601,6.92505455316049e-11,0.0443917033657588,0.943257917242585,"reverse",7.1814,0.410590856096298
10.5282,6.96797110209363e-11,0.0446668114815284,0.942977727226849,"reverse",7.1814,0.410590856096298
10.4963,7.01081648392847e-11,0.0449414633945789,0.942695814349747,"reverse",7.1814,0.410590856096298
10.4644,7.05359138584315e-11,0.045215663509931,0.942412181445355,"reverse",7.1814,0.410590856096298
10.4324,7.09629649163845e-11,0.0454894162109553,0.942126831320257,"reverse",7.1814,0.410590856096298
10.4004,7.13893248091886e-11,0.0457627258541231,0.941839766753705,"reverse",7.1814,0.410590856096298
10.3684,7.18150002949788e-11,0.0460355967716041,0.941550990497777,"reverse",7.1814,0.410590856096298
10.3363,7.22399980968325e-11,0.0463080332730954,0.941260505277517,"reverse",7.1814,0.410590856096298
10.3042,7.26643249019312e-11,0.0465800396452832,0.940968313791079,"reverse",7.1814,0.410590856096298
10.272,7.3087987353259e-11,0.0468516201465223,0.940674418709905,"reverse",7.1814,0.410590856096298
10.2399,7.35109920648202e-11,0.0471227790165903,0.940378822678842,"reverse",7.1814,0.410590856096298
10.2077,7.3933345614599e-11,0.0473935204721749,0.940081528316283,"reverse",7.1814,0.410590856096298
10.1754,7.43550545374439e-11,0.0476638487023125,0.939782538214349,"reverse",7.1814,0.410590856096298
10.1431,7.47761253403461e-11,0.0479337678781822,0.93948185493899,"reverse",7.1814,0.410590856096298
10.1108,7.51965644941014e-11,0.0482032821477606,0.93917948103014,"reverse",7.1814,0.410590856096298
10.0785,7.56163784324012e-11,0.0484723956352394,0.938875419001861,"reverse",7.1814,0.410590856096298
10.0461,7.60355735546703e-11,0.0487411124428442,0.938569671342482,"reverse",7.1814,0.410590856096298
10.0137,7.64541562301737e-11,0.0490094366534673,0.938262240514722,"reverse",7.1814,0.410590856096298
9.9812,7.68721327895924e-11,0.0492773723252678,0.937953128955842,"reverse",7.1814,0.410590856096298
9.9487,7.72895095353888e-11,0.0495449234983153,0.937642339077759,"reverse",7.1814,0.410590856096298
9.9162,7.77062927333602e-11,0.0498120941891762,0.937329873267199,"reverse",7.1814,0.410590856096298
9.8837,7.81224886167299e-11,0.0500788883935361,0.937015733885818,"reverse",7.1814,0.410590856096298
9.8511,7.85381033889977e-11,0.0503453100880269,0.936699923270331,"reverse",7.1814,0.410590856096298
9.8185,7.89531432230173e-11,0.0506113632296353,0.936382443732629,"reverse",7.1814,0.410590856096298
9.7858,7.9367614252479e-11,0.0508770517502429,0.936063297559941,"reverse",7.1814,0.410590856096298
9.7531,7.97815225873695e-11,0.051142379566537,0.935742487014924,"reverse",7.1814,0.410590856096298
9.7204,8.01948743067293e-11,0.0514073505753671,0.935420014335793,"reverse",7.1814,0.410590856096298
9.6877,8.06076754513643e-11,0.0516719686490734,0.935095881736471,"reverse",7.1814,0.410590856096298
9.6549,8.10199320393387e-11,0.0519362376454178,0.934770091406683,"reverse",7.1814,0.410590856096298
9.6221,8.14316500574321e-11,0.0522001614021079,0.934442645512078,"reverse",7.1814,0.410590856096298
9.5892,8.184283546017e-11,0.0524637437361754,0.934113546194364,"reverse",7.1814,0.410590856096298
9.5564,8.22534941726575e-11,0.0527269884457928,0.933782795571421,"reverse",7.1814,0.410590856096298
9.5235,8.26636320946907e-11,0.0529898993129084,0.933450395737407,"reverse",7.1814,0.410590856096298
9.4905,8.30732550921655e-11,0.0532524800977399,0.933116348762894,"reverse",7.1814,0.410590856096298
9.4576,8.34823690075327e-11,0.0535147345454755,0.932780656694955,"reverse",7.1814,0.410590856096298
9.4356,8.39176115294568e-11,0.053793738223744,0.932443214467505,"reverse",7.1814,0.410590856096298
9.4246,8.45048998081102e-11,0.0541702078508933,0.93210341068732,"reverse",7.1814,0.410590856096298
9.3915,8.51008681808124e-11,0.0545522416820102,0.931761210450761,"reverse",7.1814,0.410590856096298
9.3585,8.56959919268955e-11,0.0549337340818062,0.931416617154165,"reverse",7.1814,0.410590856096298
9.3254,8.62902796443322e-11,0.0553146905618433,0.931069634159298,"reverse",7.1814,0.410590856096298
9.2922,8.68837398962445e-11,0.0556951166113426,0.930720264793495,"reverse",7.1814,0.410590856096298
9.2591,8.74763812023389e-11,0.0560750176916948,0.930368512349827,"reverse",7.1814,0.410590856096298
9.2259,8.80682120380097e-11,0.0564543992358852,0.930014380087289,"reverse",7.1814,0.410590856096298
9.1927,8.86592408373349e-11,0.056833266650414,0.92965787123096,"reverse",7.1814,0.410590856096298
